,procedure,categorie,type_of_work,posting_time,reference,programmme,objet,acheteur_public,lieu_d_execution,date_close,time_close,action,industry
38,AOO,Appel d'offres ouvert,Travaux,2022-01-14,DF3115549,Acquisition et installation des isolateurs en composite sur le réseau HTA de la DP Fès,Acquisition et installation des isolateurs en composite sur le réseau HTA de la DP Fès,OFFICE NATIONALE DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE ELECTRICITE,FES,2022-02-22,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617686&orgAcronyme=d4q&code=&retraits,Cons
39,CONCA,Concours Architectural,Services,2022-07-01,CA/2022/APDN,ONCOURS ARCHITECTURAL POUR LES ETUDES DE REHABILITATION ET DE RECONVERSION DE L’ANCIEN MARCHE DE GROS DE LA VILLE DE TANGER,ONCOURS ARCHITECTURAL POUR LES ETUDES DE REHABILITATION ET DE RECONVERSION DE L’ANCIEN MARCHE DE GROS DE LA VILLE DE TANGER,AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIAL DES PREFECTURES ET PROVINCES DU NORD DU ROYAUME,TANGER-ASSILAH,2022-02-21,16:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617107&orgAcronyme=a1t&code=&retraits,Cons
40,AOO,Appel d'offres ouvert,Services,2022-05-01,113/2021/1909,"Assistance technique pour la gestion du périmètre irrigué MHAJRAT AJRAS, Province de Tétouan.","Assistance technique pour la gestion du périmètre irrigué MHAJRAT AJRAS, Province de Tétouan.",DIRECTEUR PROVINCIAL D'AGRICULTURE TETOUAN,Wilaya de Tetouan,2022-02-21,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616916&orgAcronyme=q1s&code=&retraits,Cons
41,AOO,Appel d'offres ouvert,Services,2021-12-31,143/2021/DAH,Modèle réduit hydraulique du barrage Imfout surélevé dans la province de Settat,Modèle réduit hydraulique du barrage Imfout surélevé dans la province de Settat,DIRECTEUR DES AMENAGEMENTS HYDRAULIQUES,SETTAT,2022-02-21,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616391&orgAcronyme=k2q&code=&retraits,Cons
42,AOO,Appel d'offres ouvert,Travaux,2021-12-31,144/2021/DAH,Travaux de réalisation des équipements hydromécaniques et électromécaniques de la surélévation du barrage Mokhtar Soussi dans la province de Taroudant,Travaux de réalisation des équipements hydromécaniques et électromécaniques de la surélévation du barrage Mokhtar Soussi dans la province de Taroudant,DIRECTEUR DES AMENAGEMENTS HYDRAULIQUES,TAROUDANNT,2022-02-21,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616333&orgAcronyme=k2q&code=&retraits,Cons
43,AOO,Appel d'offres ouvert,Fournitures,2022-05-01,01/DRAICS/BG/2022,fourniture de tapis pour les mosquées situées dans la région de Casablanca Settat.,fourniture de tapis pour les mosquées situées dans la région de Casablanca Settat.,DELEGUE REGIONAL DES AFFAIRES ISLAMIQUES DE LA REGION GRAND CASABLANCA,"CASABLANCA, MOHAMMADIA, EL JADIDA, NOUACEUR, MEDIOUNA, BENSLIMANE, BERRECHID, SETTAT, SIDI BENNOUR",2022-02-21,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616615&orgAcronyme=f4g&code=&retraits,Cons
44,AOO,Appel d'offres ouvert,Services,2021-12-24,03/2021,Assistance technique et suivi des travaux de protection contre les inondations du centre de Sidi El Kamel dans la province de Sidi Kacem,Assistance technique et suivi des travaux de protection contre les inondations du centre de Sidi El Kamel dans la province de Sidi Kacem,Commune SIDI AL KAMEL,SIDI KACEM,2022-02-17,14:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615476&orgAcronyme=i1t&code=&retraits,Cons
45,AOO,Appel d'offres ouvert,Services,2021-12-24,04/2021,Études et contrôle topographique des travaux de protection contre les inondations du centre de Sidi El Kamel dans la province de Sidi Kacem,Études et contrôle topographique des travaux de protection contre les inondations du centre de Sidi El Kamel dans la province de Sidi Kacem,Commune SIDI AL KAMEL,SIDI KACEM,2022-02-17,12:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615491&orgAcronyme=i1t&code=&retraits,Cons
46,AOO,Appel d'offres ouvert,Services,2022-02-01,01/2022,L’EXPLOITATION DE LA DECHARGE DE TAMLASTE ET ENTRETIEN DE LA DECHARGE REHABILITEE DE BIKARANE.,L’EXPLOITATION DE LA DECHARGE DE TAMLASTE ET ENTRETIEN DE LA DECHARGE REHABILITEE DE BIKARANE.,ETABLISSEMENT DE COOPERATION INTERCOMMUNALE ''GRAND AGADIR'',AGADIR IDA OU TANANE,2022-02-17,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616478&orgAcronyme=f9f&code=&retraits,Cons
47,AOO,Appel d'offres ouvert,Travaux,2022-01-14,01/SAP/SP.IM/2022,Travaux d’installation du système de la vidéo surveillance aux sièges des districts  de police dépendants  de la préfecture de police de Casablanca,Travaux d’installation du système de la vidéo surveillance aux sièges des districts  de police dépendants  de la préfecture de police de Casablanca,PREFET DE LA POLICE DU GRAND CASA,CASABLANCA,2022-02-17,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617792&orgAcronyme=g3h&code=&retraits,Cons
48,AOO,Appel d'offres ouvert,Travaux,2022-01-17,02/2022,TRAVAUX DE REHABILITATION ET D’AMENAGEMENT DU PARC COMMUNAL A LA COMMUNE LOULAD - PROVINCE DE SETTAT.,TRAVAUX DE REHABILITATION ET D’AMENAGEMENT DU PARC COMMUNAL A LA COMMUNE LOULAD - PROVINCE DE SETTAT.,Commune urbaine de LOULAD,"MAROC, SETTAT",2022-02-17,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617897&orgAcronyme=h5r&code=&retraits,Cons
49,AOO,Appel d'offres ouvert,Services,2021-12-31,142/2021/DAH,Assistance technique par la mise à disposition d’un comité d’experts pour la construction  du barrage Taghzirt dans la province de Beni Mellal,Assistance technique par la mise à disposition d’un comité d’experts pour la construction  du barrage Taghzirt dans la province de Beni Mellal,DIRECTEUR DES AMENAGEMENTS HYDRAULIQUES,BENI MELLAL,2022-02-17,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616384&orgAcronyme=k2q&code=&retraits,Cons
50,AOO,Appel d'offres ouvert,Travaux,2022-01-14,AO02/2022/M3/DPEE,TRAVAUX DE CONSTRUCTION DE CORPS DE CHAUSSEE DE LA RP2213 DU PK 0+000 AU PK 16+800 -PROVINCE D’ESSAOUIRA-,TRAVAUX DE CONSTRUCTION DE CORPS DE CHAUSSEE DE LA RP2213 DU PK 0+000 AU PK 16+800 -PROVINCE D’ESSAOUIRA-,DIRECTEUR PROVINCIAL DE L'EQUIPEMENT ESSAOUIRA,Province d'Essaouira,2022-02-17,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617702&orgAcronyme=o8p&code=&retraits,Cons
51,AOO,Appel d'offres ouvert,Fournitures,2022-04-01,18/2021,Fourniture des gaz à usage médical  destinés au CHP My Rachid  relevant de la préfecture des arrondissements Moulay Rachid de Casablanca en LOT Unique.,Fourniture des gaz à usage médical  destinés au CHP My Rachid  relevant de la préfecture des arrondissements Moulay Rachid de Casablanca en LOT Unique.,CECENTRE HOSPITALIER PREFECTORAL DES ARRONDISSEMENTS MOULAY RCHID DE CASABLANCA,CASABLANCA,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=610296&orgAcronyme=q9t&code=&retraits,Cons
52,AOO,Appel d'offres ouvert,Services,2021-12-24,05/2021,La réalisation des essais de contrôle de qualité des Travaux de protection contre les inondations du centre de Sidi Al Kamel,La réalisation des essais de contrôle de qualité des Travaux de protection contre les inondations du centre de Sidi Al Kamel,Commune SIDI AL KAMEL,SIDI KACEM,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615504&orgAcronyme=i1t&code=&retraits,Cons
53,AOO,Appel d'offres ouvert,Travaux,2021-12-29,106DR3/21,la réhabilitation des réseaux de distribution au rural d’El brouj,la réhabilitation des réseaux de distribution au rural d’El brouj,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,AZILAL,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615746&orgAcronyme=d4q&code=&retraits,Cons
54,AOO,Appel d'offres ouvert,Travaux,2021-12-30,43/2021/CTSA/TRV,Travaux de réalisation de la plateforme BHNS et d’aménagement urbain de façade-a-façade de l’extension de la ligne L6 (BW2) du BHNS de Casablanca,Travaux de réalisation de la plateforme BHNS et d’aménagement urbain de façade-a-façade de l’extension de la ligne L6 (BW2) du BHNS de Casablanca,CASABLANCA TRANSPORT EN SITE AMENAGE SA,CASABLANCA,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616086&orgAcronyme=g3h&code=&retraits,Cons
55,AOO,Appel d'offres ouvert,Travaux,2021-12-30,141/2021/DAH,Travaux de réalisation des équipements hydromécaniques et électromécaniques du barrage Beni Azimane dans la province de Driouch,Travaux de réalisation des équipements hydromécaniques et électromécaniques du barrage Beni Azimane dans la province de Driouch,DIRECTEUR DES AMENAGEMENTS HYDRAULIQUES,DRIOUCH,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616210&orgAcronyme=k2q&code=&retraits,Cons
56,AOO,Appel d'offres ouvert,Travaux,2021-12-31,35/2021,Travaux de rehabilitation des ponts metalliques situes au PK 21+400 et PK 21+800 de la RP7320 dans la province de midelt,Travaux de rehabilitation des ponts metalliques situes au PK 21+400 et PK 21+800 de la RP7320 dans la province de midelt,Directeur Provincial de l'Equipement et du Transport A Midelt,MIDELT,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616339&orgAcronyme=o8p&code=&retraits,Cons
57,AOO,Appel d'offres ouvert,Fournitures,2022-03-01,57AOM/SNRT/2021,"Fourniture, confection et installation d’un abri en charpente métallique des équipements de refroidissement de l’émetteur et le démontage d’un pylône haubané au centre émetteur de la SNRT d’ait melloul.","Fourniture, confection et installation d’un abri en charpente métallique des équipements de refroidissement de l’émetteur et le démontage d’un pylône haubané au centre émetteur de la SNRT d’ait melloul.",LA SOCIETE NATIONALE DE RADIODIFFUSION ET DE TELEVISION,INEZGANE-AIT MELLOUL,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616587&orgAcronyme=x6c&code=&retraits,Cons
58,CONCA,Concours Architectural,Services,2022-05-01,03/2021/ALEM,"Conception, études architecturales et suivi d’exécution des travaux de construction de 100 logements moyen standing et 100 logements sociaux à la ville de Dakhla","Conception, études architecturales et suivi d’exécution des travaux de construction de 100 logements moyen standing et 100 logements sociaux à la ville de Dakhla",AGENCE DE LOGEMENTS ET D'EQUIPEMENTS MILITAIRES,OUED ED DAHAB,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616647&orgAcronyme=b5j&code=&retraits,Cons
59,AOO,Appel d'offres ouvert,Fournitures,2022-04-01,01/2022/DRHAG,"L'acquisition, l’installation et la mise en service des équipements matériels, logiciels et réseaux pour la mise en place d’un Data Management Center (DMC), pour le compte du Haut-Commissariat au Plan.","L'acquisition, l’installation et la mise en service des équipements matériels, logiciels et réseaux pour la mise en place d’un Data Management Center (DMC), pour le compte du Haut-Commissariat au Plan.",HAUT COMMISSARIAT AU PLAN,RABAT,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616673&orgAcronyme=g7n&code=&retraits,Cons
60,AOO,Appel d'offres ouvert,Services,2022-07-01,1/2022/TGR,"les prestations de nettoyage au niveau des bâtiments relevant de la Trésorerie Générale du Royaume (siège  de la TGR à Hay Riad, bâtiment de la TGR à l’Agdal,  site du parking souterrain à Hay Riad ainsi que les","les prestations de nettoyage au niveau des bâtiments relevant de la Trésorerie Générale du Royaume (siège  de la TGR à Hay Riad, bâtiment de la TGR à l’Agdal,  site du parking souterrain à Hay Riad ainsi que les  parkings extérieurs) en lot unique.",TRESORERIE GENERALE DU ROYAUME,RABAT,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617166&orgAcronyme=g8e&code=&retraits,Cons
61,AOO,Appel d'offres ouvert,Travaux,2022-01-13,05/2022/INDH, Travaux de construction de la piste reliant la RR 7004 Douar Sidi Moussa  à la Commune Oualili -Préfecture de Meknès-., Travaux de construction de la piste reliant la RR 7004 Douar Sidi Moussa  à la Commune Oualili -Préfecture de Meknès-.,GOUVERNEUR DE LA PREFECTURE DE MEKNES,MEKNES,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617539&orgAcronyme=g3h&code=&retraits,Cons
62,AOO,Appel d'offres ouvert,Travaux,2022-01-13,05/BP/2022,TRAVAUX D’ENTRETIEN DES PERIMETRES DE LA CEINTURE VERTE D’OUARZAZATE,TRAVAUX D’ENTRETIEN DES PERIMETRES DE LA CEINTURE VERTE D’OUARZAZATE,Province de  OUARZAZATE,Province d'Ouarzazate,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617580&orgAcronyme=f9f&code=&retraits,Cons
63,AOO,Appel d'offres ouvert,Services,2022-01-14,AO01/2022/M3/DPEE,CONTROLE DE QUALITE DES TRAVAUX DE CONSTRUCTION DE CORPS DE CHAUSSEE DE LA RP2213 DU PK 0+000 AU PK 16+800 -PROVINCE D’ESSAOUIRA-,CONTROLE DE QUALITE DES TRAVAUX DE CONSTRUCTION DE CORPS DE CHAUSSEE DE LA RP2213 DU PK 0+000 AU PK 16+800 -PROVINCE D’ESSAOUIRA-,DIRECTEUR PROVINCIAL DE L'EQUIPEMENT ESSAOUIRA,Province d'Essaouira,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617696&orgAcronyme=o8p&code=&retraits,Cons
64,AOO,Appel d'offres ouvert,Services,2022-01-17,01/2022,Elaboration du plan d’Aménagement de la commune de Gzenaya (Préfecture Tanger Assilah).,Elaboration du plan d’Aménagement de la commune de Gzenaya (Préfecture Tanger Assilah).,AGENCE URBAINE DE TANGER,MAROC,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617824&orgAcronyme=j8k&code=&retraits,Cons
65,AOO,Appel d'offres ouvert,Travaux,2022-01-17,DC3114333/2022/ONEE,"Fourniture, installation et mise en service des climatiseurs industriels aux postes sources relevant de la Direction Provinciale de Settat","Fourniture, installation et mise en service des climatiseurs industriels aux postes sources relevant de la Direction Provinciale de Settat",OFFICE NATIONALE DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE ELECTRICITE,"BERRECHID, SETTAT",2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617914&orgAcronyme=d4q&code=&retraits,Cons
66,AOO,Appel d'offres ouvert,Services,2022-01-17,2/FST/NET/2022,Prestations de nettoyage des locaux de la Faculté des Sciences et Techniques à Tanger,Prestations de nettoyage des locaux de la Faculté des Sciences et Techniques à Tanger,FACULTE DES SCIENCES ET TECHNIQUES TANGER,TANGER-ASSILAH,2022-02-17,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617958&orgAcronyme=z7x&code=&retraits,Cons
67,AOO,Appel d'offres ouvert,Fournitures,2022-01-14,DT3115647,Fourniture et installation des cellules préfabriquées pour la Direction Provinciale Distribution Safi,Fourniture et installation des cellules préfabriquées pour la Direction Provinciale Distribution Safi,OFFICE NATIONALE DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE ELECTRICITE,SAFI,2022-02-17,09:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617755&orgAcronyme=d4q&code=&retraits,Cons
68,AOO,Appel d'offres ouvert,Travaux,2021-12-28,TN4114949/2021/ONEEBELEC,Renforcement de la sécurité des postes relevant de la DTN/XT,Renforcement de la sécurité des postes relevant de la DTN/XT,OFFICE NATIONALE DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE ELECTRICITE,"Wilaya de Tetouan, Wilaya de Tanger Assilah",2022-02-17,09:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615859&orgAcronyme=d4q&code=&retraits,Cons
69,AOO,Appel d'offres ouvert,Fournitures,2022-10-01,TC4115559/2022/ONEEBELEC,Achat des équipements de protection collectif et individuel pour le compte de la Direction Transport Région Centre Casablanca.,Achat des équipements de protection collectif et individuel pour le compte de la Direction Transport Région Centre Casablanca.,OFFICE NATIONALE DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE ELECTRICITE,CASABLANCA,2022-02-17,09:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617331&orgAcronyme=d4q&code=&retraits,Cons
70,AOO,Appel d'offres ouvert,Travaux,2022-01-17,3/FST/JAR/2022,Travaux de jardinage des espaces verts de la Faculté des Sciences et Techniques à Tanger,Travaux de jardinage des espaces verts de la Faculté des Sciences et Techniques à Tanger,FACULTE DES SCIENCES ET TECHNIQUES TANGER,TANGER-ASSILAH,2022-02-16,15:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617935&orgAcronyme=z7x&code=&retraits,Cons
71,AOO,Appel d'offres ouvert,Fournitures,2022-03-01,02/2022/0324,"Achat de mobilier de bureau au profit des magistrats du palais de justice de Fès ,En lot unique","Achat de mobilier de bureau au profit des magistrats du palais de justice de Fès ,En lot unique",SOUS DIRECTEUR REGIONAL AUPRES DE LA COURS D'APPEL DE FES,"Préfecture de Fès Medina, Province de Boulemane, Wilaya de Fès Jedid Dar Dbibagh, Province de Sefrou, Préfecture de Zouagha Moulay Yacoub",2022-02-16,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616503&orgAcronyme=t5y&code=&retraits,Cons
72,AOO,Appel d'offres ouvert,Fournitures,2022-05-01,AOO012022,"fourniture de gaz propane en vrac aux établissements pénitentiaires relevant à la Direction Régionale Souss-Massa à savoir : Ait Melloul, Ait Melloul 2, Taroudant, Bouizakaren et Tata","fourniture de gaz propane en vrac aux établissements pénitentiaires relevant à la Direction Régionale Souss-Massa à savoir : Ait Melloul, Ait Melloul 2, Taroudant, Bouizakaren et Tata", DIRECTEUR REGIONAL AUPRES DE LA DELEGATION GENERAL A L'ADMINISTRATION PENITENTIAIRE ET LA REINSERTION SOUS-MASSA,"AGADIR IDA OU TANANE, INEZGANE-AIT MELLOUL, TAROUDANNT, TATA",2022-02-16,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616813&orgAcronyme=h5j&code=&retraits,Cons
73,AOO,Appel d'offres ouvert,Travaux,2022-01-14,38/2021/BP,TRAVAUX D’ACHEVEMENT D'UN ESPACE POUR LA PRODUCTION ET LA COMMERCIALISATION DES PRODUITS DE L'ARTISAN A LA COMMUNE TERRITORIALE DE TAMELLALET A LA PROVINCE D'EL KELAA DE SRAGHNA,TRAVAUX D’ACHEVEMENT D'UN ESPACE POUR LA PRODUCTION ET LA COMMERCIALISATION DES PRODUITS DE L'ARTISAN A LA COMMUNE TERRITORIALE DE TAMELLALET A LA PROVINCE D'EL KELAA DE SRAGHNA,PROVINCE D'EL KELAA DES SRAGHNA,Province de Kelaa des Sraghnas,2022-02-16,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617761&orgAcronyme=j0w&code=&retraits,Cons
74,AOO,Appel d'offres ouvert,Services,2021-12-31,140/2021/DAH,Assistance technique par la mise à disposition d’un comité d’experts pour la construction du barrage Kheng Grou dans la province de Figuig,Assistance technique par la mise à disposition d’un comité d’experts pour la construction du barrage Kheng Grou dans la province de Figuig,DIRECTEUR DES AMENAGEMENTS HYDRAULIQUES,FIGUIG,2022-02-16,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616355&orgAcronyme=k2q&code=&retraits,Cons
75,AOO,Appel d'offres ouvert,Fournitures,2022-03-01,01/2022/0324,"Achat de mobilier de bureau au profit des fonctionnaires du palais de justice de Fès ,En lot unique","Achat de mobilier de bureau au profit des fonctionnaires du palais de justice de Fès ,En lot unique",SOUS DIRECTEUR REGIONAL AUPRES DE LA COURS D'APPEL DE FES,"Préfecture de Fès Medina, Province de Boulemane, Wilaya de Fès Jedid Dar Dbibagh, Province de Sefrou, Préfecture de Zouagha Moulay Yacoub",2022-02-16,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616493&orgAcronyme=t5y&code=&retraits,Cons
76,AOO,Appel d'offres ouvert,Travaux,2022-10-01,111DRD/SPD/1/2021,Renforcement de l’AEP du Centre de TAMGROUTE à partir du nouveau forage. Lot : Equipement,Renforcement de l’AEP du Centre de TAMGROUTE à partir du nouveau forage. Lot : Equipement,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,OUARZAZATE,2022-02-16,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616992&orgAcronyme=d4q&code=&retraits,Cons
77,AOO,Appel d'offres ouvert,Travaux,2022-10-01,112DRD/SPD/1/2021,Renforcement de l’AEP du Centre de ZAGORA à partir des nouveaux forages au champ captant Nebch . Lot : Equipement,Renforcement de l’AEP du Centre de ZAGORA à partir des nouveaux forages au champ captant Nebch . Lot : Equipement,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,OUARZAZATE,2022-02-16,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616994&orgAcronyme=d4q&code=&retraits,Cons
